employee_id,role,salaire_brut,cot_salariale,cot_patronale,net_imposable,PAS,net_paye,avantages,total_cost,month
188,Senior,5361.28,1038.25,1526.17,4323.03,586.9,3736.13,133.7,7021.15,2024-08-01
189,Senior,11945.33,2796.8,3449.2,9148.53,1533.48,7615.05,6.54,15401.07,2024-08-01
190,Senior,8597.44,1816.65,3441.57,6780.78,1120.67,5660.11,48.5,12087.51,2024-08-01
191,Senior,7506.87,1497.33,2450.6,6009.54,943.01,5066.53,96.21,10053.68,2024-08-01
192,Senior,16159.63,3354.44,4302.65,12805.2,2157.73,10647.47,127.14,20589.42,2024-08-01
193,Senior,21274.28,4327.21,7087.07,16947.07,2452.27,14494.81,126.78,28488.13,2024-08-01
194,Senior,13503.09,3111.15,3711.63,10391.94,1637.32,8754.62,79.57,17294.29,2024-08-01
195,Senior,12845.43,2994.92,4946.85,9850.51,1434.05,8416.46,139.96,17932.24,2024-08-01
196,Senior,7533.79,1794.93,2416.97,5738.87,829.57,4909.3,16.36,9967.12,2024-08-01
197,Senior,11219.56,2532.08,3159.65,8687.48,1247.27,7440.22,81.44,14460.65,2024-08-01
198,Senior,16005.03,3787.66,4077.76,12217.38,2192.58,10024.79,13.18,20095.98,2024-08-01
199,Senior,11351.84,2420.66,4547.36,8931.17,1282.13,7649.05,57.77,15956.96,2024-08-01
200,Senior,14041.87,3285.44,4922.63,10756.42,1907.43,8848.99,83.31,19047.81,2024-08-01
201,Senior,13105.81,2614.43,4699.26,10491.38,1703.72,8787.66,80.11,17885.18,2024-08-01
202,Senior,12123.47,2856.54,4985.16,9266.93,1387.31,7879.62,78.62,17187.25,2024-08-01
203,Senior,7023.07,1644.58,2177.95,5378.49,859.31,4519.19,133.83,9334.85,2024-08-01
204,Senior,5788.27,1159.13,1616.62,4629.14,632.46,3996.68,32.15,7437.04,2024-08-01
205,Senior,9728.85,2246.06,3234.68,7482.79,1305.73,6177.06,95.42,13058.95,2024-08-01
206,Senior,9800.81,2254.74,2663.37,7546.07,1090.04,6456.03,76.82,12541.0,2024-08-01
207,Senior,15150.45,3030.49,6010.43,12119.96,1993.97,10125.98,111.22,21272.1,2024-08-01
208,Senior,10848.02,2083.85,3167.38,8764.17,1276.96,7487.21,28.89,14044.29,2024-08-01
209,Senior,14973.18,3335.98,3837.06,11637.21,1678.26,9958.95,129.86,18940.1,2024-08-01
210,Senior,12710.72,2397.58,3804.64,10313.14,1503.87,8809.28,130.2,16645.55,2024-08-01
211,Senior,12340.14,2404.08,4147.72,9936.06,1669.93,8266.13,144.18,16632.04,2024-08-01
212,Senior,11753.47,2256.38,4870.41,9497.08,1492.88,8004.2,53.42,16677.29,2024-08-01
213,Senior,18711.18,3554.33,5359.03,15156.85,2210.09,12946.76,77.59,24147.8,2024-08-01
214,Senior,11183.29,2155.77,3932.3,9027.53,1418.09,7609.43,60.09,15175.69,2024-08-01
215,Senior,12767.46,2486.16,4685.56,10281.29,1494.5,8786.79,49.29,17502.31,2024-08-01
216,Senior,9817.5,2253.98,3801.63,7563.51,1207.81,6355.71,65.45,13684.58,2024-08-01
217,Senior,13878.77,2662.34,4401.23,11216.44,1920.43,9296.01,89.36,18369.36,2024-08-01
218,Senior,11416.76,2179.74,4584.34,9237.02,1612.58,7624.43,74.0,16075.09,2024-08-01
219,Senior,9025.21,1772.82,3285.98,7252.39,1114.61,6137.78,38.14,12349.33,2024-08-01
220,Senior,13677.35,3104.53,4441.43,10572.82,1655.34,8917.48,8.75,18127.53,2024-08-01
221,Senior,9517.64,2278.81,2730.69,7238.83,1026.86,6211.97,82.35,12330.69,2024-08-01
222,Senior,11942.25,2430.77,3525.82,9511.48,1395.99,8115.49,111.07,15579.14,2024-08-01
223,Senior,9710.25,1986.86,3419.07,7723.39,1292.65,6430.75,50.23,13179.56,2024-08-01
224,Senior,6731.76,1244.87,2631.9,5486.88,769.42,4717.46,5.63,9369.29,2024-08-01
225,Manager,51218.54,9547.16,21199.51,41671.38,5892.57,35778.81,100.13,72518.18,2024-08-01
226,Manager,39433.25,8664.11,11555.9,30769.15,5176.17,25592.97,11.73,51000.88,2024-08-01
227,Manager,18386.24,3782.83,5623.65,14603.41,2049.86,12553.55,129.39,24139.29,2024-08-01
228,Manager,32728.75,6938.07,12898.29,25790.68,3888.55,21902.13,107.38,45734.42,2024-08-01
229,Manager,34672.79,7122.75,9662.73,27550.04,4286.15,23263.88,18.54,44354.06,2024-08-01
230,Manager,46421.97,10169.53,14064.64,36252.43,5957.13,30295.3,73.5,60560.1,2024-08-01
231,Manager,44887.81,10282.87,14326.61,34604.95,5094.78,29510.17,25.87,59240.29,2024-08-01
232,Manager,40023.27,9403.72,15346.03,30619.54,5143.9,25475.65,24.31,55393.61,2024-08-01
233,Manager,34502.96,7148.46,10863.02,27354.5,4874.09,22480.41,76.13,45442.11,2024-08-01
234,Manager,47640.43,11106.67,16943.23,36533.75,6511.61,30022.14,70.87,64654.53,2024-08-01
235,Manager,47942.46,8825.2,17043.13,39117.26,6421.5,32695.77,56.07,65041.66,2024-08-01
236,Manager,29569.48,6608.27,10816.06,22961.21,4009.48,18951.73,61.46,40447.0,2024-08-01
237,Manager,39301.59,8228.49,15259.15,31073.1,4472.31,26600.79,114.59,54675.33,2024-08-01
238,Manager,44489.77,9195.89,13739.35,35293.88,5869.91,29423.97,140.83,58369.95,2024-08-01
239,Manager,24650.48,5204.02,10306.87,19446.46,2801.33,16645.13,55.08,35012.43,2024-08-01
240,Manager,32470.18,6923.04,12710.46,25547.14,4298.89,21248.25,74.97,45255.61,2024-08-01
241,Manager,44891.39,10540.03,13725.34,34351.35,4878.36,29473.0,54.18,58670.91,2024-08-01
242,Manager,25961.65,5450.86,8494.87,20510.79,3527.79,16982.99,6.38,34462.9,2024-08-01
243,Manager,27944.09,6363.38,8176.41,21580.7,3224.11,18356.59,88.44,36208.93,2024-08-01
244,Manager,31747.88,5826.54,12601.37,25921.34,3669.93,22251.41,20.34,44369.58,2024-08-01
245,Manager,49925.55,11766.76,14533.17,38158.79,6271.74,31887.05,96.42,64555.14,2024-08-01
246,Manager,42401.12,8298.88,17158.67,34102.24,4965.13,29137.11,49.18,59608.96,2024-08-01
247,Manager,40923.96,8748.97,13602.41,32175.0,4766.8,27408.2,83.81,54610.18,2024-08-01
248,Manager,19726.44,4588.55,7973.08,15137.89,2577.77,12560.11,32.76,27732.28,2024-08-01
249,Manager,45365.77,10062.81,11639.0,35302.96,6043.29,29259.67,77.58,57082.35,2024-08-01
1,Intern,998.61,238.09,392.64,760.52,0.0,760.52,127.58,1518.83,2024-09-01
2,Intern,742.58,164.69,208.26,577.89,0.0,577.89,131.74,1082.58,2024-09-01
3,Intern,694.51,160.5,286.94,534.01,0.0,534.01,31.07,1012.52,2024-09-01
4,Intern,836.1,152.32,216.31,683.78,0.0,683.78,143.47,1195.87,2024-09-01
5,Intern,656.33,143.93,257.42,512.4,0.0,512.4,57.86,971.61,2024-09-01
6,Intern,703.69,152.25,179.14,551.45,0.0,551.45,119.6,1002.44,2024-09-01
7,Intern,479.85,106.62,146.9,373.24,0.0,373.24,88.92,715.68,2024-09-01
8,Intern,931.13,207.51,279.13,723.63,0.0,723.63,121.92,1332.18,2024-09-01
9,Intern,735.26,134.7,250.93,600.55,0.0,600.55,50.08,1036.27,2024-09-01
10,Intern,805.94,190.46,221.9,615.48,0.0,615.48,141.31,1169.15,2024-09-01
11,Intern,779.7,144.58,247.82,635.13,0.0,635.13,140.38,1167.91,2024-09-01
12,Intern,488.1,96.4,128.15,391.71,0.0,391.71,89.98,706.23,2024-09-01
13,Junior,2464.69,495.67,954.76,1969.02,122.98,1846.03,66.51,3485.96,2024-09-01
14,Junior,3146.36,620.45,813.19,2525.91,243.07,2282.84,53.02,4012.56,2024-09-01
15,Junior,2216.56,531.5,861.17,1685.07,82.75,1602.32,50.49,3128.23,2024-09-01
16,Junior,5034.85,957.34,1367.4,4077.51,507.53,3569.98,25.07,6427.32,2024-09-01
17,Junior,3305.8,779.14,1227.29,2526.67,250.3,2276.37,11.19,4544.28,2024-09-01
18,Junior,3112.27,623.08,933.93,2489.19,107.47,2381.72,61.11,4107.3,2024-09-01
19,Junior,5212.59,1000.24,1951.7,4212.35,485.55,3726.79,13.2,7177.49,2024-09-01
20,Junior,3755.31,837.58,1340.13,2917.73,272.94,2644.79,125.2,5220.64,2024-09-01
21,Junior,4127.32,843.7,1214.7,3283.62,246.23,3037.39,87.79,5429.81,2024-09-01
22,Junior,3164.02,751.21,1276.43,2412.81,91.45,2321.36,53.93,4494.39,2024-09-01
23,Junior,5133.92,1209.76,1828.99,3924.15,507.49,3416.67,98.67,7061.57,2024-09-01
24,Junior,3847.14,808.39,1524.75,3038.76,312.01,2726.75,77.05,5448.94,2024-09-01
25,Junior,3376.45,766.59,1026.86,2609.86,272.85,2337.02,85.01,4488.32,2024-09-01
26,Junior,2806.91,582.41,1014.16,2224.5,117.43,2107.07,24.1,3845.17,2024-09-01
27,Junior,4559.65,967.88,1290.76,3591.76,480.49,3111.27,3.46,5853.86,2024-09-01
28,Junior,3438.52,686.58,1031.38,2751.94,232.72,2519.22,93.84,4563.75,2024-09-01
29,Junior,3509.32,686.4,1395.62,2822.92,261.32,2561.6,84.83,4989.77,2024-09-01
30,Junior,4222.38,971.85,1631.51,3250.54,294.05,2956.48,8.42,5862.32,2024-09-01
31,Junior,3384.92,656.16,888.15,2728.76,232.77,2496.0,53.28,4326.35,2024-09-01
32,Junior,2106.28,406.65,738.69,1699.63,108.67,1590.97,51.1,2896.07,2024-09-01
33,Junior,4675.14,1030.05,1222.14,3645.09,505.3,3139.78,31.34,5928.62,2024-09-01
34,Junior,2304.73,439.42,623.83,1865.31,66.54,1798.77,52.0,2980.56,2024-09-01
35,Junior,3402.83,791.86,1253.18,2610.97,249.02,2361.95,49.01,4705.02,2024-09-01
36,Junior,3234.62,764.42,1325.39,2470.2,161.61,2308.59,48.64,4608.65,2024-09-01
37,Junior,2255.28,502.95,771.45,1752.33,102.07,1650.26,133.17,3159.9,2024-09-01
38,Junior,3456.95,797.03,1380.45,2659.92,204.22,2455.71,129.97,4967.37,2024-09-01
39,Junior,3864.0,721.32,1595.03,3142.69,329.1,2813.58,98.25,5557.28,2024-09-01
40,Junior,3949.19,870.12,1475.12,3079.06,298.14,2780.93,114.93,5539.24,2024-09-01
41,Junior,3707.76,871.34,1327.28,2836.42,296.97,2539.45,47.46,5082.5,2024-09-01
42,Junior,3029.6,685.71,1139.18,2343.89,100.6,2243.29,86.71,4255.48,2024-09-01
43,Junior,1961.36,457.93,536.5,1503.43,54.81,1448.62,9.68,2507.54,2024-09-01
44,Junior,1834.19,340.74,690.45,1493.45,0.0,1493.45,138.05,2662.69,2024-09-01
45,Junior,3459.43,814.31,899.28,2645.12,208.01,2437.11,60.22,4418.93,2024-09-01
46,Junior,2746.76,639.51,1008.52,2107.25,113.41,1993.84,108.01,3863.3,2024-09-01
47,Junior,4412.91,1008.91,1187.87,3404.0,256.47,3147.53,57.13,5657.91,2024-09-01
48,Junior,3847.53,862.77,1406.05,2984.76,272.34,2712.42,58.63,5312.22,2024-09-01
49,Junior,3206.34,636.7,1320.86,2569.64,239.76,2329.88,143.45,4670.65,2024-09-01
50,Junior,2694.87,644.24,947.13,2050.64,82.24,1968.4,130.19,3772.19,2024-09-01
51,Junior,2900.37,677.7,1072.33,2222.67,106.16,2116.51,16.52,3989.22,2024-09-01
52,Junior,3424.51,726.83,1026.73,2697.68,221.16,2476.52,25.3,4476.54,2024-09-01
53,Junior,1948.82,380.11,689.81,1568.7,101.69,1467.01,70.4,2709.03,2024-09-01
54,Junior,3680.42,765.73,1524.95,2914.68,238.37,2676.31,6.83,5212.2,2024-09-01
55,Junior,2811.71,674.51,912.56,2137.2,87.52,2049.68,133.68,3857.95,2024-09-01
56,Junior,3791.03,739.48,980.98,3051.55,307.67,2743.89,98.59,4870.6,2024-09-01
57,Junior,2814.8,620.97,843.28,2193.83,143.75,2050.08,98.73,3756.8,2024-09-01
58,Junior,3556.92,761.0,1390.49,2795.91,229.93,2565.98,49.11,4996.52,2024-09-01
59,Junior,2722.67,540.59,958.31,2182.08,74.44,2107.64,137.57,3818.55,2024-09-01
60,Junior,3214.41,599.83,1087.24,2614.58,262.44,2352.14,105.82,4407.46,2024-09-01
61,Junior,4337.97,904.5,1756.93,3433.47,292.2,3141.27,37.04,6131.94,2024-09-01
62,Junior,4739.3,881.46,1852.7,3857.84,451.99,3405.85,20.65,6612.65,2024-09-01
63,Junior,4630.32,984.81,1278.13,3645.51,499.41,3146.11,120.53,6028.98,2024-09-01
64,Junior,4932.34,1145.06,1252.0,3787.28,474.67,3312.61,82.68,6267.02,2024-09-01
65,Junior,3840.78,726.08,1061.21,3114.7,291.49,2823.21,0.71,4902.7,2024-09-01
66,Junior,3148.81,594.85,870.34,2553.96,239.68,2314.27,45.91,4065.05,2024-09-01
67,Junior,3654.01,738.46,1307.92,2915.55,262.6,2652.95,101.87,5063.8,2024-09-01
68,Junior,2812.11,650.4,930.37,2161.71,122.77,2038.94,112.95,3855.43,2024-09-01
69,Junior,3579.04,829.48,1364.58,2749.56,211.19,2538.37,69.98,5013.6,2024-09-01
70,Junior,4581.58,1024.58,1480.45,3556.99,462.41,3094.59,12.37,6074.4,2024-09-01
71,Junior,3333.84,785.76,989.27,2548.08,277.71,2270.37,12.82,4335.92,2024-09-01
72,Junior,2861.93,515.93,772.78,2346.0,139.52,2206.48,99.26,3733.98,2024-09-01
73,Junior,3073.82,657.17,1284.91,2416.65,137.86,2278.79,47.97,4406.7,2024-09-01
74,Junior,2196.81,497.03,663.43,1699.78,93.75,1606.03,130.89,2991.13,2024-09-01
75,Mid-Level,3498.55,678.73,986.26,2819.82,209.21,2610.61,27.92,4512.73,2024-09-01
76,Mid-Level,7979.97,1771.2,2248.76,6208.77,927.47,5281.29,17.42,10246.15,2024-09-01
77,Mid-Level,8971.6,1906.3,2498.71,7065.3,1201.96,5863.34,13.08,11483.38,2024-09-01
78,Mid-Level,6055.94,1442.81,1946.88,4613.13,515.11,4098.02,143.21,8146.04,2024-09-01
79,Mid-Level,6133.82,1368.17,2374.36,4765.65,540.09,4225.56,75.22,8583.4,2024-09-01
80,Mid-Level,3135.85,585.16,812.95,2550.69,216.97,2333.71,108.28,4057.08,2024-09-01
81,Mid-Level,9559.23,1837.82,3231.89,7721.41,1162.8,6558.62,17.61,12808.73,2024-09-01
82,Mid-Level,3485.87,802.83,1201.25,2683.05,243.88,2439.17,66.12,4753.24,2024-09-01
83,Mid-Level,7302.84,1333.11,2006.03,5969.73,959.5,5010.22,130.06,9438.93,2024-09-01
84,Mid-Level,5052.33,1085.62,1682.25,3966.72,454.61,3512.11,143.93,6878.51,2024-09-01
85,Mid-Level,6335.11,1417.77,1704.72,4917.34,635.33,4282.01,17.14,8056.97,2024-09-01
86,Mid-Level,4969.56,1101.25,1451.7,3868.31,470.04,3398.27,44.69,6465.95,2024-09-01
87,Mid-Level,3978.63,895.2,1367.07,3083.43,317.32,2766.11,25.16,5370.86,2024-09-01
88,Mid-Level,4411.42,854.22,1790.3,3557.2,458.74,3098.46,66.45,6268.17,2024-09-01
89,Mid-Level,6127.69,1369.46,2130.48,4758.22,602.1,4156.12,39.72,8297.89,2024-09-01
90,Mid-Level,5027.02,1161.76,1955.95,3865.26,522.05,3343.21,10.2,6993.17,2024-09-01
91,Mid-Level,6745.05,1286.17,1691.75,5458.87,945.12,4513.75,114.12,8550.91,2024-09-01
92,Mid-Level,5456.77,1277.49,2090.16,4179.28,570.8,3608.48,52.83,7599.75,2024-09-01
93,Mid-Level,8064.2,1894.67,3137.07,6169.53,949.58,5219.95,91.34,11292.61,2024-09-01
94,Mid-Level,8266.39,1542.19,3092.85,6724.2,1089.78,5634.42,0.98,11360.22,2024-09-01
95,Mid-Level,4421.91,871.43,1212.65,3550.47,440.41,3110.06,58.18,5692.73,2024-09-01
96,Mid-Level,8307.65,1941.47,2659.87,6366.18,1020.99,5345.19,1.4,10968.92,2024-09-01
97,Mid-Level,5477.15,1233.9,1830.5,4243.25,495.08,3748.17,23.81,7331.47,2024-09-01
98,Mid-Level,8238.51,1563.93,3247.77,6674.58,1004.29,5670.29,140.86,11627.14,2024-09-01
99,Mid-Level,6307.23,1467.76,2257.94,4839.47,602.05,4237.42,63.08,8628.25,2024-09-01
100,Mid-Level,9074.24,1658.07,3268.12,7416.17,1248.85,6167.32,110.17,12452.53,2024-09-01
101,Mid-Level,6534.78,1453.46,1884.69,5081.32,870.57,4210.75,59.48,8478.94,2024-09-01
102,Mid-Level,6632.89,1389.84,2775.62,5243.06,781.36,4461.7,38.66,9447.18,2024-09-01
103,Mid-Level,6763.83,1260.55,2296.15,5503.29,953.56,4549.72,139.01,9199.0,2024-09-01
104,Mid-Level,7784.71,1694.66,2968.14,6090.05,994.29,5095.76,25.19,10778.04,2024-09-01
105,Mid-Level,5477.71,1300.05,1770.67,4177.66,486.7,3690.96,149.78,7398.16,2024-09-01
106,Mid-Level,6603.46,1438.48,1988.45,5164.98,885.9,4279.07,146.13,8738.04,2024-09-01
107,Mid-Level,8831.05,1729.24,2839.33,7101.82,1122.15,5979.67,82.94,11753.33,2024-09-01
108,Mid-Level,6181.71,1172.68,2514.33,5009.04,794.17,4214.86,15.17,8711.21,2024-09-01
109,Mid-Level,4799.17,1088.81,1363.98,3710.36,506.48,3203.88,61.61,6224.76,2024-09-01
110,Mid-Level,5536.22,1284.48,1708.33,4251.74,484.03,3767.71,14.18,7258.74,2024-09-01
111,Mid-Level,5890.58,1085.8,2336.21,4804.78,549.44,4255.34,101.17,8327.96,2024-09-01
112,Mid-Level,6898.76,1276.18,2552.58,5622.58,866.86,4755.72,111.69,9563.03,2024-09-01
113,Mid-Level,6185.63,1255.77,2387.01,4929.86,665.07,4264.79,45.53,8618.17,2024-09-01
114,Mid-Level,8743.17,1938.57,3183.75,6804.6,1175.57,5629.02,57.37,11984.29,2024-09-01
115,Mid-Level,5573.53,1040.05,2215.06,4533.48,563.77,3969.7,92.31,7880.89,2024-09-01
116,Mid-Level,9927.06,1951.36,3035.1,7975.7,1431.5,6544.2,85.63,13047.79,2024-09-01
117,Mid-Level,8260.53,1792.12,3228.01,6468.41,1115.46,5352.95,82.96,11571.5,2024-09-01
118,Mid-Level,7063.29,1617.07,2760.69,5446.22,798.57,4647.65,22.08,9846.05,2024-09-01
119,Mid-Level,3525.48,780.47,968.52,2745.01,198.15,2546.87,20.37,4514.37,2024-09-01
120,Mid-Level,7009.58,1541.17,2432.0,5468.41,771.92,4696.49,60.58,9502.16,2024-09-01
121,Mid-Level,8442.76,1541.43,2401.03,6901.33,1108.77,5792.56,45.84,10889.64,2024-09-01
122,Mid-Level,3900.66,897.61,1220.35,3003.05,297.78,2705.27,16.56,5137.57,2024-09-01
123,Mid-Level,7547.61,1800.27,2593.33,5747.34,1031.16,4716.17,19.39,10160.32,2024-09-01
124,Mid-Level,5084.29,935.49,1578.77,4148.8,560.78,3588.02,35.76,6698.81,2024-09-01
125,Mid-Level,4313.16,877.56,1795.18,3435.6,307.12,3128.48,84.84,6193.18,2024-09-01
126,Mid-Level,5863.26,1308.52,1860.08,4554.74,631.42,3923.33,108.6,7831.95,2024-09-01
127,Mid-Level,6614.66,1223.48,2176.97,5391.18,802.93,4588.26,76.28,8867.92,2024-09-01
128,Mid-Level,4954.84,1090.76,1472.54,3864.08,457.13,3406.95,53.61,6480.99,2024-09-01
129,Mid-Level,4155.96,889.37,1509.99,3266.59,253.87,3012.72,66.56,5732.5,2024-09-01
130,Mid-Level,4743.05,883.6,1702.35,3859.45,519.15,3340.3,120.35,6565.75,2024-09-01
131,Mid-Level,3810.55,689.87,1259.54,3120.68,308.04,2812.64,70.13,5140.22,2024-09-01
132,Mid-Level,5138.76,997.53,1536.93,4141.23,493.02,3648.21,41.0,6716.68,2024-09-01
133,Mid-Level,5765.38,1380.82,2217.74,4384.56,498.89,3885.67,18.23,8001.35,2024-09-01
134,Mid-Level,4702.55,946.01,1530.37,3756.54,417.09,3339.45,64.26,6297.19,2024-09-01
135,Mid-Level,6835.76,1539.02,2100.13,5296.74,770.39,4526.34,67.21,9003.1,2024-09-01
136,Mid-Level,6786.58,1602.55,2312.06,5184.02,880.71,4303.32,4.46,9103.09,2024-09-01
137,Mid-Level,7159.05,1663.32,3003.57,5495.73,981.02,4514.71,29.68,10192.29,2024-09-01
138,Mid-Level,7567.11,1656.83,2701.65,5910.28,829.35,5080.92,116.3,10385.07,2024-09-01
139,Mid-Level,3869.39,801.02,1087.49,3068.38,308.12,2760.25,130.31,5087.19,2024-09-01
140,Mid-Level,6431.22,1424.94,1843.4,5006.28,764.65,4241.62,18.76,8293.38,2024-09-01
141,Mid-Level,9151.42,1725.99,2933.48,7425.43,1313.76,6111.67,11.91,12096.81,2024-09-01
142,Mid-Level,7002.36,1355.23,2190.02,5647.12,884.82,4762.3,62.79,9255.17,2024-09-01
143,Mid-Level,4463.44,1022.37,1302.33,3441.07,355.58,3085.49,147.05,5912.82,2024-09-01
144,Mid-Level,3466.73,760.38,969.61,2706.36,212.86,2493.49,105.89,4542.24,2024-09-01
145,Mid-Level,5092.39,1025.57,1649.43,4066.81,482.47,3584.34,102.06,6843.88,2024-09-01
146,Mid-Level,5275.61,1167.36,1784.57,4108.25,505.4,3602.85,124.19,7184.37,2024-09-01
147,Mid-Level,6878.48,1400.21,2201.69,5478.28,961.97,4516.31,114.01,9194.18,2024-09-01
148,Mid-Level,7094.06,1579.28,2126.94,5514.78,939.44,4575.34,148.8,9369.8,2024-09-01
149,Mid-Level,3274.68,768.73,1302.19,2505.95,253.02,2252.93,111.3,4688.18,2024-09-01
150,Mid-Level,5255.21,1031.46,2152.35,4223.75,584.91,3638.84,143.98,7551.54,2024-09-01
151,Mid-Level,6887.69,1606.96,2077.3,5280.73,797.88,4482.84,29.79,8994.77,2024-09-01
152,Mid-Level,5834.27,1313.44,2332.56,4520.83,525.43,3995.4,13.94,8180.78,2024-09-01
153,Mid-Level,8799.92,1982.85,3357.49,6817.07,1050.36,5766.7,102.64,12260.05,2024-09-01
154,Mid-Level,7898.62,1762.79,3266.0,6135.83,1051.38,5084.45,117.58,11282.19,2024-09-01
155,Mid-Level,4791.36,1036.85,1993.87,3754.51,489.02,3265.49,45.98,6831.21,2024-09-01
156,Mid-Level,6562.66,1380.04,2649.96,5182.62,872.86,4309.76,147.39,9360.01,2024-09-01
157,Mid-Level,6364.18,1168.11,1992.92,5196.06,830.83,4365.23,15.85,8372.94,2024-09-01
158,Mid-Level,5466.62,1255.23,1828.19,4211.39,551.38,3660.01,120.01,7414.83,2024-09-01
159,Mid-Level,5076.62,1068.69,1785.39,4007.93,512.39,3495.54,34.74,6896.76,2024-09-01
160,Mid-Level,3304.53,608.54,1316.87,2695.99,279.35,2416.63,95.48,4716.88,2024-09-01
161,Mid-Level,8646.13,1941.49,2877.19,6704.64,1016.93,5687.71,34.18,11557.49,2024-09-01
162,Mid-Level,4728.37,1085.26,1957.84,3643.11,421.9,3221.22,87.01,6773.22,2024-09-01
163,Mid-Level,5070.64,1184.5,2059.58,3886.14,462.13,3424.0,13.31,7143.52,2024-09-01
164,Mid-Level,11526.77,2502.95,4743.58,9023.83,1577.81,7446.02,61.66,16332.01,2024-09-01
165,Mid-Level,5934.79,1380.59,2451.54,4554.2,626.29,3927.91,92.2,8478.53,2024-09-01
166,Mid-Level,8122.45,1649.88,2346.71,6472.57,1025.41,5447.16,102.0,10571.15,2024-09-01
167,Mid-Level,6128.29,1393.03,1711.1,4735.26,651.36,4083.9,106.32,7945.7,2024-09-01
168,Mid-Level,5344.88,1165.09,1976.56,4179.79,508.44,3671.35,106.43,7427.87,2024-09-01
169,Mid-Level,5084.26,1103.38,1761.12,3980.88,508.0,3472.88,82.59,6927.97,2024-09-01
170,Mid-Level,3974.07,794.81,1418.25,3179.26,253.82,2925.44,77.19,5469.51,2024-09-01
171,Mid-Level,7750.5,1476.38,2691.73,6274.12,928.72,5345.4,59.76,10501.99,2024-09-01
172,Mid-Level,10529.21,2178.77,4279.45,8350.44,1270.84,7079.6,51.16,14859.83,2024-09-01
173,Mid-Level,6211.45,1312.8,2033.7,4898.65,608.37,4290.28,106.5,8351.65,2024-09-01
174,Mid-Level,7011.19,1662.6,2824.57,5348.59,781.95,4566.64,9.33,9845.09,2024-09-01
175,Senior,11558.96,2450.42,4619.95,9108.54,1302.31,7806.23,143.49,16322.4,2024-09-01
176,Senior,11770.6,2305.61,4762.39,9465.0,1463.31,8001.69,97.03,16630.02,2024-09-01
177,Senior,13977.14,2735.3,4509.45,11241.84,1621.65,9620.19,57.94,18544.53,2024-09-01
178,Senior,12104.26,2330.65,3243.04,9773.6,1685.96,8087.65,119.16,15466.45,2024-09-01
179,Senior,14460.71,2863.27,5780.24,11597.44,1923.36,9674.08,122.6,20363.55,2024-09-01
180,Senior,11748.61,2782.93,4417.3,8965.67,1612.22,7353.45,84.97,16250.88,2024-09-01
181,Senior,17196.67,3890.52,4400.56,13306.15,2012.9,11293.24,68.77,21666.0,2024-09-01
182,Senior,9375.32,2029.62,3615.18,7345.7,1205.66,6140.05,123.76,13114.27,2024-09-01
183,Senior,10286.41,2169.51,4152.38,8116.9,1451.16,6665.74,39.83,14478.62,2024-09-01
184,Senior,12433.53,2568.75,4348.61,9864.78,1672.13,8192.65,9.59,16791.73,2024-09-01
185,Senior,12889.0,3056.0,4104.45,9833.0,1563.43,8269.57,109.39,17102.84,2024-09-01
186,Senior,12910.07,2668.29,3566.06,10241.78,1505.42,8736.36,59.59,16535.72,2024-09-01
187,Senior,16122.94,3720.01,5568.47,12402.93,2190.12,10212.81,19.42,21710.83,2024-09-01
188,Senior,5457.9,1009.8,1692.21,4448.11,544.31,3903.8,8.89,7159.0,2024-09-01
189,Senior,11983.35,2171.76,4404.78,9811.58,1609.59,8201.99,14.29,16402.42,2024-09-01
190,Senior,8544.66,1821.1,2310.36,6723.56,1121.59,5601.97,136.34,10991.36,2024-09-01
191,Senior,7488.56,1604.99,2223.13,5883.57,1000.55,4883.01,55.44,9767.14,2024-09-01
192,Senior,16230.32,3632.22,4418.95,12598.1,2229.42,10368.67,33.14,20682.4,2024-09-01
193,Senior,21339.5,3845.06,6817.21,17494.44,2782.45,14711.99,143.39,28300.1,2024-09-01
194,Senior,13535.72,2805.9,5129.69,10729.82,1688.08,9041.74,74.87,18740.28,2024-09-01
195,Senior,12826.01,2835.85,5053.87,9990.16,1520.55,8469.61,41.12,17921.0,2024-09-01
196,Senior,7512.35,1638.14,1987.99,5874.21,824.58,5049.63,21.72,9522.06,2024-09-01
197,Senior,11175.91,2224.08,3559.51,8951.83,1287.93,7663.9,100.23,14835.66,2024-09-01
198,Senior,16871.07,3067.4,4386.86,13803.67,2287.94,11515.72,43.62,21301.54,2024-09-01
199,Senior,11357.03,2678.97,4191.72,8678.06,1523.05,7155.02,15.1,15563.85,2024-09-01
200,Senior,14047.46,3172.93,4338.53,10874.53,1702.23,9172.3,39.16,18425.15,2024-09-01
201,Senior,13099.78,2596.01,4717.85,10503.78,1494.53,9009.25,78.82,17896.46,2024-09-01
202,Senior,12186.9,2635.54,3326.32,9551.36,1433.93,8117.43,140.12,15653.34,2024-09-01
203,Senior,7069.25,1292.72,2170.64,5776.53,887.66,4888.87,48.61,9288.51,2024-09-01
204,Senior,5817.89,1286.41,2031.8,4531.48,571.87,3959.61,119.32,7969.0,2024-09-01
205,Senior,9665.64,1871.07,3927.45,7794.56,1293.57,6501.0,71.14,13664.22,2024-09-01
206,Senior,9760.95,2222.03,3903.2,7538.92,1231.52,6307.39,91.46,13755.61,2024-09-01
